"No.","Time","Source","Destination","Protocol","Length","Info"
"2259","4.903467289","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2260","4.903477756","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2261","4.903486102","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2262","4.903494602","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2263","4.903502791","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2264","4.903511195","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"2265","4.903519261","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2266","4.903554607","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=215 Ack=107808 Win=9617 Len=0 TSval=2474327901 TSecr=519151438"
"2267","4.906674468","fe80::216:3eff:fedf:6c0f","ff02::fb","MDNS","108","Standard query 0x0000 PTR _services._dns-sd._udp.local, ""QM"" question"
"2268","4.912311225","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2269","4.912337763","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2270","4.912346574","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"2271","4.921244825","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2272","4.921270108","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2273","4.923064572","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=215 Ack=107989 Win=9617 Len=0 TSval=2474327921 TSecr=519151448"
"2274","4.923228254","10.244.105.1","10.76.105.1","MAVLink 2.0","87","HEARTBEAT"
"2275","4.930295968","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2276","4.939587984","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2277","4.939633785","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2278","4.939644969","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"2279","4.939653582","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"2280","4.939662140","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2281","4.939676274","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2282","4.939685321","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2283","4.939705336","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=108512 Win=9614 Len=0 TSval=2474327937 TSecr=519151461"
"2284","4.948249936","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2285","4.948279219","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2286","4.948397026","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=108655 Win=9617 Len=0 TSval=2474327946 TSecr=519151479"
"2287","4.958033217","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2288","4.958074154","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2289","4.958211259","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=108739 Win=9617 Len=0 TSval=2474327956 TSecr=519151497"
"2290","4.966574722","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2291","4.966607748","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2292","4.966618177","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2293","4.966627949","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2294","4.966636732","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2295","4.967987048","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=109161 Win=9617 Len=0 TSval=2474327966 TSecr=519151498"
"2296","4.975911303","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2297","4.975954959","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2298","4.975967015","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2299","4.975976182","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"2300","4.976086709","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=109373 Win=9617 Len=0 TSval=2474327974 TSecr=519151517"
"2301","4.983616089","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2302","5.015310935","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2303","5.015347866","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=109653 Win=9615 Len=0 TSval=2474328013 TSecr=519151528"
"2304","5.015446943","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2305","5.015462497","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2306","5.015509386","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=109745 Win=9617 Len=0 TSval=2474328013 TSecr=519151538"
"2307","5.024669266","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2308","5.024700958","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2309","5.024721630","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2310","5.024736509","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"2311","5.024756462","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2312","5.024774252","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2313","5.024829743","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=109962 Win=9617 Len=0 TSval=2474328022 TSecr=519151538"
"2314","5.024847532","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2315","5.024863583","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2316","5.024905652","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2317","5.024916309","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2318","5.025138397","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=110155 Win=9617 Len=0 TSval=2474328023 TSecr=519151557"
"2319","5.034238513","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2320","5.034277713","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2321","5.034289743","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"2322","5.034298041","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"2323","5.034306055","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2324","5.034314899","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2325","5.034323002","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"2326","5.034352432","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=110649 Win=9617 Len=0 TSval=2474328032 TSecr=519151571"
"2327","5.043699718","10.76.105.1","10.244.105.1","MAVLink 2.0","119","ESTIMATOR_STATUS"
"2328","5.043762176","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2329","5.043785152","10.76.105.1","10.244.105.1","MAVLink 2.0","98","VIBRATION"
"2330","5.043803892","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2331","5.043865594","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=110840 Win=9617 Len=0 TSval=2474328042 TSecr=519151578"
"2332","5.061745890","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2333","5.061800647","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2334","5.061820166","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2335","5.061836569","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2336","5.061853881","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2337","5.061946307","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=111050 Win=9617 Len=0 TSval=2474328060 TSecr=519151601"
"2338","5.070462160","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2339","5.070514715","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2340","5.070533829","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2341","5.070604159","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=111382 Win=9617 Len=0 TSval=2474328068 TSecr=519151605"
"2342","5.079420441","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2343","5.079452302","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2344","5.079461130","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2345","5.079468345","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"2346","5.079534048","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=111594 Win=9617 Len=0 TSval=2474328077 TSecr=519151618"
"2347","5.088345992","10.76.105.1","10.244.105.1","MAVLink 2.0","123","GPS_RAW_INT"
"2348","5.106434883","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2349","5.106464486","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2350","5.106472615","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2351","5.106479479","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2352","5.106486232","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2353","5.106492885","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2354","5.106499515","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2355","5.106598935","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=112174 Win=9617 Len=0 TSval=2474328104 TSecr=519151624"
"2356","5.115578169","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2357","5.115610531","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2358","5.115619114","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"2359","5.115625777","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2360","5.115632361","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2361","5.115639199","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2362","5.115743216","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=112397 Win=9617 Len=0 TSval=2474328113 TSecr=519151648"
"2363","5.135335663","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2364","5.135386501","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2365","5.135398971","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"2366","5.135537256","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=112719 Win=9617 Len=0 TSval=2474328133 TSecr=519151671"
"2367","5.144396236","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ALTITUDE"
"2368","5.144424647","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2369","5.144433869","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2370","5.144440987","10.76.105.1","10.244.105.1","MAVLink 2.0","80","EXTENDED_SYS_STATE"
"2371","5.144448484","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2372","5.144455548","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2373","5.144462867","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2374","5.145295267","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=113004 Win=9617 Len=0 TSval=2474328143 TSecr=519151674"
"2375","5.153105713","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2376","5.153118610","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2377","5.153122299","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2378","5.153125193","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2379","5.153128021","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2380","5.161414120","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=113214 Win=9617 Len=0 TSval=2474328159 TSecr=519151698"
"2381","5.162080546","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2382","5.162095481","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2383","5.162099049","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_TARGET"
"2384","5.162212593","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=113554 Win=9617 Len=0 TSval=2474328160 TSecr=519151702"
"2385","5.180496806","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2386","5.180555958","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2387","5.180570471","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2388","5.180581494","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"2389","5.180706982","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=113766 Win=9617 Len=0 TSval=2474328178 TSecr=519151718"
"2390","5.189410996","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2391","5.189454584","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2392","5.189864212","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=114046 Win=9617 Len=0 TSval=2474328188 TSecr=519151728"
"2393","5.198177141","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2394","5.207979566","10.76.105.1","10.244.105.1","MAVLink 2.0","110","[TCP Previous segment not captured] ATTITUDE_QUATERNION"
"2395","5.208017920","10.244.105.1","10.76.105.1","TCP","78","36286  >  5760 [ACK] Seq=236 Ack=114098 Win=9617 Len=0 TSval=2474328206 TSecr=519151735 SLE=114138 SRE=114182"
"2396","5.208097542","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2397","5.208107793","10.244.105.1","10.76.105.1","TCP","78","[TCP Dup ACK 2395#1] 36286  >  5760 [ACK] Seq=236 Ack=114098 Win=9617 Len=0 TSval=2474328206 TSecr=519151735 SLE=114138 SRE=114256"
"2398","5.208129728","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2399","5.208135952","10.244.105.1","10.76.105.1","TCP","78","[TCP Dup ACK 2395#2] 36286  >  5760 [ACK] Seq=236 Ack=114098 Win=9617 Len=0 TSval=2474328206 TSecr=519151735 SLE=114138 SRE=114289"
"2400","5.208154551","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2401","5.208168831","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2402","5.209272378","10.244.105.1","10.76.105.1","TCP","78","[TCP Dup ACK 2395#3] 36286  >  5760 [ACK] Seq=236 Ack=114098 Win=9617 Len=0 TSval=2474328206 TSecr=519151735 SLE=114138 SRE=114342"
"2403","5.216391566","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2404","5.216427521","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2405","5.216465573","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2406","5.217397020","10.244.105.1","10.76.105.1","TCP","78","[TCP Dup ACK 2395#4] 36286  >  5760 [ACK] Seq=236 Ack=114098 Win=9617 Len=0 TSval=2474328214 TSecr=519151735 SLE=114138 SRE=114500"
"2407","5.225144642","10.76.105.1","10.244.105.1","MAVLink 2.0","106","[TCP Fast Retransmission] ATTITUDE"
"2408","5.225173136","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=114500 Win=9614 Len=0 TSval=2474328223 TSecr=519151764"
"2409","5.225228983","10.76.105.1","10.244.105.1","MAVLink 2.0","79","MISSION_CURRENT"
"2410","5.243518579","10.76.105.1","10.244.105.1","MAVLink 2.0","346","SCALED_IMU   ODOMETRY"
"2411","5.243563535","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2412","5.243575489","10.76.105.1","10.244.105.1","MAVLink 2.0","92","TIMESYNC"
"2413","5.243708775","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=114871 Win=9617 Len=0 TSval=2474328241 TSecr=519151764"
"2414","5.252387934","10.76.105.1","10.244.105.1","MAVLink 2.0","320","ALTITUDE   ATTITUDE   ATTITUDE_QUATERNION   ESTIMATOR_STATUS   HIGHRES_IMU"
"2415","5.252415649","10.76.105.1","10.244.105.1","MAVLink 2.0","99","SERVO_OUTPUT_RAW"
"2416","5.252425464","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2417","5.252552861","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=115198 Win=9617 Len=0 TSval=2474328250 TSecr=519151780"
"2418","5.261511224","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2419","5.261545783","10.76.105.1","10.244.105.1","MAVLink 2.0","139","HIGHRES_IMU"
"2420","5.261556455","10.76.105.1","10.244.105.1","MAVLink 2.0","90","SERVO_OUTPUT_RAW"
"2421","5.261564754","10.76.105.1","10.244.105.1","MAVLink 2.0","95","VFR_HUD"
"2422","5.261574163","10.76.105.1","10.244.105.1","MAVLink 2.0","310","ODOMETRY"
"2423","5.261582997","10.76.105.1","10.244.105.1","MAVLink 2.0","118","ACTUATOR_CONTROL_TARGET"
"2424","5.261602346","10.76.105.1","10.244.105.1","MAVLink 2.0","102","SCALED_IMU"
"2425","5.261659437","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=115700 Win=9617 Len=0 TSval=2474328259 TSecr=519151798"
"2426","5.295392392","10.76.105.1","10.244.105.1","MAVLink 2.0","106","ATTITUDE"
"2427","5.295438059","10.76.105.1","10.244.105.1","MAVLink 2.0","110","ATTITUDE_QUATERNION"
"2428","5.295448228","10.76.105.1","10.244.105.1","MAVLink 2.0","140","HIGHRES_IMU"
"2429","5.295456033","10.76.105.1","10.244.105.1","MAVLink 2.0","120","RC_CHANNELS"
"2430","5.295519197","10.244.105.1","10.76.105.1","TCP","66","36286  >  5760 [ACK] Seq=236 Ack=115912 Win=9617 Len=0 TSval=2474328293 TSecr=519151818"
